,Time_s,UV_1,Err_1,Fit_1,UV_2,Err_2,Fit_2,UV_3,Err_3,Fit_3
0,0.1,0.7041359119192172,0.021354389514335773,0.6966830391468921,0.6945312241676511,0.020864523790429884,0.7008555853320817,0.6432840491786699,0.020458891280530193,0.6980972539860403
1,20.211173184357545,0.7229877418607672,0.020285533226100366,0.6887420498410195,0.6726320674112521,0.020431073485365655,0.6928613190791802,0.714488719470939,0.019554420679382165,0.6901279097261692
2,40.32234636871509,0.7115535250352893,0.020545499004064913,0.6808010605351469,0.6759676592206395,0.019522634087892492,0.6848670528262788,0.673114407894339,0.01808367887374898,0.6821585654662983
3,60.433519553072635,0.6632305306717285,0.019647965287297165,0.6728600712292742,0.6948711636204283,0.02002821581665807,0.6768727865733772,0.665513780338644,0.02072601220998791,0.6741892212064272
4,80.54469273743017,0.6794991232030992,0.01969423708905607,0.6649190819234015,0.6592916100628856,0.019623280451570392,0.6688785203204758,0.6771860640911995,0.021320193698341195,0.6662198769465562
5,100.65586592178771,0.6782315942328988,0.018580727272871,0.6569780926175289,0.6506684768586728,0.02127449795393685,0.6608842540675743,0.6423904616454367,0.018883103694090284,0.6582505326866852
6,120.76703910614526,0.6461433997366807,0.020758241824775824,0.6490371033116563,0.6572041795681669,0.017508420711215823,0.6528899878146729,0.6715065931347065,0.019198562394926386,0.6502811884268141
7,140.8782122905028,0.6590226625843587,0.020728345947645756,0.6410961140057837,0.6245226910756865,0.019223989051019495,0.6448957215617714,0.6570255791483591,0.020251098558733367,0.6423118441669431
8,160.98938547486034,0.630943405396469,0.018621823058096953,0.6331551246999111,0.6634634560871899,0.019909541485792083,0.6369014553088699,0.6273100946132345,0.020372948203404385,0.6343424999070721
9,181.10055865921788,0.6265296091050812,0.020398855542624654,0.6252141353940385,0.6442303616294879,0.02081801421264218,0.6289071890559684,0.614712437811976,0.018960395723575555,0.6263731556472011
10,201.21173184357542,0.5978652538041976,0.02024118185943461,0.6172731460881659,0.6341103189097662,0.019968472165763692,0.620912922803067,0.6070807498228054,0.019572751884122767,0.61840381138733
11,221.32290502793296,0.597239958842673,0.019659802125217982,0.6093321567822932,0.607219300626276,0.020224501087815535,0.6129186565501655,0.6139798164067731,0.01881530702618564,0.6104344671274591
12,241.43407821229053,0.5816765305222557,0.019557284252727188,0.6013911674764205,0.6188667903943372,0.02084273599587847,0.6049243902972641,0.6129471060604769,0.02072957520086177,0.602465122867588
13,261.5452513966481,0.59584747912748,0.018105845395997182,0.5934501781705479,0.6313526201634014,0.020762202776033717,0.5969301240443625,0.594460665514654,0.02102133924261554,0.594495778607717
14,281.65642458100564,0.5724936027005658,0.01856071873983873,0.5855091888646753,0.5770721899358668,0.017408498104159027,0.5889358577914611,0.5827066156890421,0.017168517098982518,0.5865264343478459
15,301.7675977653632,0.5502869168958399,0.01998413138027258,0.5775681995588027,0.5999483382371633,0.020147713050413543,0.5809415915385596,0.5800518297981095,0.021127838693552194,0.578557090087975
16,321.8787709497207,0.5380609215914667,0.018729584286171358,0.5696272102529301,0.5940010161409756,0.019406943379903948,0.5729473252856582,0.5679962182765329,0.019174011510770844,0.5705877458281039
17,341.98994413407826,0.5203405103743619,0.02031338409047693,0.5616862209470574,0.5427160171275276,0.020575845460353414,0.5649530590327567,0.5546867052269583,0.01962053370691493,0.5626184015682328
18,362.1011173184358,0.548723103912574,0.02093739645245026,0.5537452316411848,0.560419868920368,0.02226306529172824,0.5569587927798552,0.5364464464785649,0.019595829248717618,0.5546490573083618
19,382.21229050279334,0.555266403848856,0.019959090672196374,0.5458042423353122,0.5411027429989651,0.020925116366781144,0.5489645265269537,0.5321045280458419,0.021764767501689448,0.5466797130484908
20,402.3234636871509,0.5710266652404429,0.02197984915461381,0.5378632530294396,0.5684532151240473,0.019784018034997936,0.5409702602740523,0.5693834845728074,0.020305812241384568,0.5387103687886198
21,422.4346368715084,0.523764343931577,0.020451550212760367,0.529922263723567,0.5244122140161814,0.02015231304145141,0.5329759940211508,0.5283878562905876,0.01885903291437184,0.5307410245287487
22,442.54581005586596,0.5001866511577449,0.019792475746879413,0.5219812744176943,0.5131907872234472,0.017155900017467824,0.5249817277682494,0.49925364755048635,0.021728735231374318,0.5227716802688778
23,462.6569832402235,0.4863202129959677,0.020784087442655204,0.5140402851118216,0.5082838413021213,0.020144627060110557,0.5169874615153478,0.5232345790331147,0.021788508870199345,0.5148023360090067
24,482.7681564245811,0.5029914189134113,0.020317241212940422,0.506099295805949,0.5180888060154264,0.020127380336951734,0.5089931952624464,0.5085884616746403,0.019751909208998053,0.5068329917491357
25,502.87932960893863,0.4848909160803074,0.02000365779023077,0.4981583065000764,0.5178905214334262,0.01933261608880988,0.5009989290095449,0.5416612746864425,0.021446366330295334,0.4988636474892647
26,522.9905027932962,0.49720840497719226,0.021279173860482947,0.4902173171942038,0.4519788697651161,0.020804579710549533,0.4930046627566434,0.4782830451327457,0.02045643055224713,0.49089430322939365
27,543.1016759776537,0.45120417829168613,0.019769836620092768,0.4822763278883312,0.4623081568618406,0.01969118995688963,0.48501039650374195,0.49530769475392805,0.020781008251440313,0.4829249589695226
28,563.2128491620113,0.4744554865741335,0.020523530492414097,0.4743353385824585,0.46508258698593796,0.01839651782570752,0.47701613025084044,0.4932562546457994,0.019923287481919752,0.4749556147096516
29,583.3240223463688,0.4947088847782268,0.020335658968382363,0.4663943492765859,0.4766890869329285,0.02043582037442352,0.469021863997939,0.4365460716819748,0.01916672856999345,0.4669862704497806
30,603.4351955307263,0.4414821181867009,0.020481006358497186,0.45845335997071324,0.46093959798923856,0.01986458895043837,0.46102759774503754,0.4651763575290669,0.020060119510722455,0.4590169261899095
31,623.5463687150839,0.43853693088244194,0.018753558891972374,0.4505123706648406,0.4602602246419814,0.02116758832067763,0.45303333149213604,0.460036465632943,0.020244505820911262,0.4510475819300385
32,643.6575418994414,0.4500297326586269,0.019085180333445247,0.442571381358968,0.4420295735545529,0.018742253366272915,0.4450390652392346,0.4372852749852901,0.0183720403661753,0.4430782376701675
33,663.768715083799,0.4173069163082656,0.018795620780709718,0.4346303920530954,0.43477442209979184,0.019278764573580673,0.4370447989863331,0.4534908135261482,0.018533729270407053,0.43510889341029646
34,683.8798882681565,0.4620405032304552,0.01879905582750387,0.4266894027472228,0.47131369465104567,0.019429395604276544,0.42905053273343163,0.4437819767005184,0.020617420377013734,0.42713954915042546
35,703.991061452514,0.4471968635600066,0.019776090606117798,0.41874841344135016,0.4556602794601151,0.02016608254111534,0.4210562664805302,0.41361622104811574,0.02124710830108494,0.41917020489055445
36,724.1022346368716,0.4363396308001154,0.019050123753017803,0.41080742413547755,0.42517596604926056,0.01869915208951212,0.4130620002276287,0.4317111671940294,0.020497681358962662,0.4112008606306834
37,744.2134078212291,0.39385756402495375,0.022283779937763547,0.4028664348296049,0.4287972244392161,0.018582449206923972,0.40506773397472723,0.395562789743452,0.020023017415927668,0.4032315163708124
38,764.3245810055867,0.37605802524587234,0.020879373333008183,0.39492544552373227,0.39781710311212815,0.017997957828911258,0.3970734677218258,0.37439142611848375,0.019729587172399383,0.3952621721109414
39,784.4357541899442,0.38456132286664113,0.020804529935069295,0.38698445621785965,0.38420857480506004,0.020631359982543045,0.3890792014689243,0.40742593332359445,0.01957109637600231,0.38729282785107033
40,804.5469273743017,0.3799327727810481,0.01926028504779301,0.37904346691198704,0.3685093843966308,0.02071145022118619,0.3810849352160228,0.42021339911047884,0.020638284468012923,0.37932348359119933
41,824.6581005586593,0.344635363268684,0.020645772596969016,0.3711024776061144,0.33425904130262973,0.019111328631000884,0.3730906689631213,0.434337205890296,0.019123934009832092,0.3713541393313283
42,844.7692737430168,0.40347974651207363,0.020333602318229945,0.36316148830024175,0.34826278993877685,0.01963894862827367,0.36509640271021987,0.34977109205685053,0.021028887824937073,0.36338479507145727
43,864.8804469273744,0.3556505619394767,0.01976598112089354,0.35522049899436914,0.36330926087307086,0.021088370569744434,0.3571021364573184,0.30950026000725583,0.021110529711343338,0.35541545081158626
44,884.9916201117319,0.3662411681754866,0.020094407793120165,0.3472795096884965,0.33729672947535916,0.018778201374583456,0.3491078702044169,0.35310158564222854,0.020674730651896497,0.3474461065517152
45,905.1027932960894,0.3341963024259442,0.020888747698533452,0.3393385203826239,0.3260170838952839,0.019832024035700023,0.34111360395151546,0.3715976603732293,0.01853630366810789,0.3394767622918442
46,925.213966480447,0.33153582261847225,0.019891602449638758,0.3313975310767513,0.31661482534395224,0.017551680601306522,0.333119337698614,0.3513873380692452,0.01987697782084352,0.3315074180319732
47,945.3251396648045,0.35540939917007547,0.01975650797004638,0.3234565417708786,0.31726682222366787,0.021090452293534283,0.3251250714457125,0.33851520193777446,0.019951429165439932,0.32353807377210214
48,965.4363128491622,0.322135644614747,0.020214014298630206,0.31551555246500596,0.30038804465947544,0.020738309868647938,0.317130805192811,0.2856752405287225,0.020880753348187692,0.3155687295122311
49,985.5474860335197,0.31257490546527844,0.018925889538036783,0.30757456315913334,0.2962226542571115,0.019674002384884544,0.30913653893990956,0.2642620633798404,0.018722083783334835,0.3075993852523601
50,1005.6586592178772,0.2902234453477257,0.01886458071410532,0.2996335738532607,0.28512214189841356,0.018775742905667525,0.30114227268700805,0.28299664155833343,0.021629965762254084,0.2996300409924891
51,1025.7698324022347,0.30530871096088824,0.019544294799951237,0.29169258454738817,0.29258377074306446,0.020782176964153562,0.29314800643410666,0.2909113838359435,0.021136427163992104,0.2916606967326181
52,1045.8810055865922,0.276252535773298,0.019078312119967335,0.2837515952415155,0.27714070992690565,0.019755213789623704,0.28515374018120515,0.30277219826215224,0.018283388666122825,0.28369135247274707
53,1065.9921787709497,0.2957089648698652,0.019132283613348806,0.2758106059356429,0.27896118962159505,0.01985811797398417,0.2771594739283037,0.2654890571204975,0.02001897872976095,0.275722008212876
54,1086.1033519553073,0.2715516275412715,0.01980027275358539,0.26786961662977027,0.30319210165619265,0.019283379771089567,0.26916520767540225,0.2759577437460745,0.020458918044847476,0.267752663953005
55,1106.2145251396648,0.257925968133165,0.01888288746488698,0.25992862732389765,0.23724751811830402,0.019224034887830945,0.26117094142250075,0.23895162953334437,0.020822645879985405,0.259783319693134
56,1126.3256983240224,0.24927527171934347,0.019347303069236862,0.25198763801802504,0.2646480273555222,0.02099649837830892,0.2531766751695993,0.27093673799609796,0.021076318633323148,0.25181397543326295
57,1146.43687150838,0.24260602110856794,0.020516638866108824,0.24404664871215237,0.23008286027939673,0.01906539395809797,0.2451824089166978,0.2236153766871642,0.01904284604734651,0.24384463117339195
58,1166.5480446927374,0.21307574430661433,0.019506474752071908,0.23610565940627976,0.21980823132301786,0.019678324970789793,0.23718814266379634,0.22036225888055164,0.01998275458412931,0.2358752869135209
59,1186.659217877095,0.2272521664350675,0.018898415196055184,0.22816467010040714,0.22462039197442157,0.019678114743912234,0.2291938764108949,0.21980979178274704,0.018256457214424152,0.22790594265364988
60,1206.7703910614525,0.24729855884570184,0.01919806600977119,0.22022368079453453,0.23386138926957792,0.02029864757966304,0.2211996101579934,0.20393923919773366,0.01929478055099822,0.21993659839377888
61,1226.88156424581,0.1746600493091057,0.019690083975457497,0.2122826914886619,0.18596420978629963,0.018983511933776454,0.21320534390509194,0.18775229435792373,0.01989054735448412,0.21196725413390782
62,1246.9927374301676,0.23186248482096466,0.019846739687299827,0.20434170218278924,0.19440837199253225,0.020781724951059725,0.2052110776521905,0.22080981701703722,0.018200860028750418,0.20399790987403682
63,1267.1039106145251,0.1820177062843399,0.021870615650637224,0.19640071287691663,0.20845221681691153,0.02024398487818099,0.19721681139928904,0.1739784968865458,0.0196367635350767,0.19602856561416582
64,1287.2150837988827,0.20291738924659636,0.02033751093444287,0.188459723571044,0.2172909438342684,0.01824439259412262,0.18922254514638748,0.19201811334129207,0.020488060952518566,0.18805922135429476
65,1307.3262569832402,0.18101116895173514,0.018432977341880628,0.1805187342651714,0.18412949084693153,0.018337289179282425,0.18122827889348603,0.20773219430580211,0.019909238907474203,0.1800898770944237
66,1327.4374301675978,0.16494116164206413,0.020281245273386376,0.17257774495929878,0.17525295811138658,0.019517827861351464,0.17323401264058458,0.15304750157276129,0.019593197982811644,0.17212053283455275
67,1347.5486033519553,0.21024119437363842,0.0173549286206462,0.16463675565342617,0.16554737540152897,0.020327851010742474,0.16523974638768313,0.14994123470106352,0.019098741253002437,0.1641511885746817
68,1367.6597765363128,0.12275486022891041,0.019105797955954622,0.15669576634755356,0.14701358243737614,0.019430763757385748,0.15724548013478168,0.1465984297300974,0.020710880908259822,0.15618184431481064
69,1387.7709497206704,0.17075896664428689,0.021314928015080756,0.14875477704168094,0.1780694478199282,0.01839128106819766,0.14925121388188012,0.1659694399166054,0.020498923711430833,0.1482125000549397
70,1407.882122905028,0.14093760716647868,0.01959228879609303,0.14081378773580822,0.1455980914609047,0.019851610631431905,0.14125694762897867,0.15448278647611466,0.01931939462289001,0.14024315579506863
71,1427.9932960893855,0.1618122926350713,0.020153802202418244,0.1328727984299356,0.174023253116718,0.01814622154318995,0.13326268137607722,0.13492769060825968,0.021756717809242022,0.13227381153519757
72,1448.104469273743,0.13816716774653431,0.02038800508436901,0.12493180912406299,0.1045755437907336,0.02048666799643404,0.12526841512317577,0.15370277673712754,0.018997014454398137,0.12430446727532662
73,1468.2156424581005,0.11579815118693604,0.019708613722349996,0.11699081981819037,0.09905547085823233,0.017983761325263088,0.11727414887027432,0.11301633436848908,0.01966802171350387,0.11633512301545557
74,1488.326815642458,0.08399174286605723,0.019788037300451936,0.10904983051231776,0.15566814080157743,0.02057586618976813,0.10927988261737287,0.09833611256916949,0.019570016233394404,0.10836577875558451
75,1508.4379888268156,0.08952166029871196,0.018993286322047748,0.10110884120644514,0.08337566664676535,0.021632551880636314,0.10128561636447131,0.09680745035300173,0.020546686350429066,0.10039643449571356
76,1528.5491620111732,0.09019729817738335,0.01958877145016053,0.09316785190057253,0.10681887001860597,0.020628233270332422,0.09329135011156986,0.08529528145225253,0.018890395532493397,0.0924270902358425
77,1548.6603351955307,0.06746557653445903,0.02009004919865453,0.08522686259469991,0.10064549090611283,0.021197132928434198,0.08529708385866841,0.09369851259883233,0.020759449971863617,0.08445774597597144
78,1568.7715083798882,0.06952253562959397,0.022677236376238967,0.0772858732888273,0.07458244523091268,0.019614729555034224,0.07730281760576696,0.06269027385121244,0.020703135443062765,0.0764884017161005
79,1588.8826815642458,0.029511115030212635,0.020047307340719404,0.06934488398295469,0.052030154011482234,0.019197582697373178,0.06930855135286551,-0.0008006098225103314,0.019399886175927306,0.06851905745622944
80,1608.9938547486033,0.07066243724022718,0.019170088633499966,0.06140389467708196,0.08243942804666342,0.018550991517791684,0.06131428509996395,0.05981795281781215,0.019382430570694113,0.06054971319635838
81,1629.1050279329609,0.04223185368562451,0.020812752815332018,0.053462905371209346,0.06762990800726079,0.019945626605107805,0.0533200188470625,0.03564148196401102,0.020756803444781972,0.05258036893648743
82,1649.2162011173184,0.01077997329432009,0.022198284751873094,0.04552191606533673,0.040930631892808225,0.019775448781764352,0.04532575259416105,0.051075713328673215,0.020870052762860136,0.04461102467661637
83,1669.327374301676,0.056145971374990916,0.020825493275120614,0.03758092675946412,0.011906576868348312,0.01921051654416406,0.0373314863412596,0.05449336141449446,0.02094303018826455,0.036641680416745315
84,1689.4385474860335,0.05241877500685123,0.018745300670048405,0.029639937453591503,0.013037051305957705,0.020404966490131606,0.02933722008835815,0.02301195131634628,0.02205620595919832,0.028672336156874367
85,1709.549720670391,0.01460461742762366,0.01999146923128232,0.02169894814771889,0.022465170699699943,0.020678454705332198,0.02134295383545659,0.05644585725778419,0.018816890546014257,0.02070299189700331
86,1729.6608938547486,-0.0027636904796448734,0.019913097664396563,0.013757958841846274,-0.012985216341249498,0.019550322876547677,0.013348687582555141,0.05017136924375521,0.020668965577932737,0.01273364763713225
87,1749.772067039106,0.012793118667980035,0.01994384842466367,0.0058169695359736595,-0.022177061983051943,0.02017516485659375,0.005354421329653691,0.027580288804423855,0.018348655746415383,0.004764303377261303
88,1769.8832402234636,0.0,0.020624073761762736,-0.002124019769898955,0.0,0.019490339875320215,-0.0026398449232477583,0.0,0.02034481759736627,-0.0032050408826097554
89,1789.9944134078212,0.0,0.01933485244090498,-0.01006500907577157,0.0,0.01933570367571618,-0.010634111176149208,0.0,0.019889310454075868,-0.011174385142480814
90,1810.1055865921787,0.0,0.018674366319912615,-0.018005998381644295,0.0,0.020060873366471985,-0.018628377429050658,0.0,0.021083589543758167,-0.01914372940235176
91,1830.2167597765363,0.0,0.01906470660414187,-0.02594698768751691,0.0,0.019800290988932625,-0.02662264368195222,0.0,0.019959049259989207,-0.02711307366222282
92,1850.3279329608938,0.0,0.017748932777408404,-0.033887976993389524,0.0,0.01941097755423453,-0.03461690993485367,0.0,0.018840785315383454,-0.03508241792209388
