Activity_1,7.905893957558925
Activity_std_1,3.7199305802448975e-07
Fit_start_1,0
Fit_end_1,86
Activity_2,7.958935446140334
Activity_std_2,3.6610625043294436e-07
Fit_start_2,0
Fit_end_2,86
Activity_3,7.934123596316531
Activity_std_3,4.7381448304942653e-07
Fit_start_3,0
Fit_end_3,79
