Activity_1,29.641262752030936
Activity_std_1,1.943479862326427e-05
Fit_start_1,0
Fit_end_1,46
Activity_2,29.897656414316128
Activity_std_2,1.7130975817363857e-05
Fit_start_2,0
Fit_end_2,48
Activity_3,29.602353753796123
Activity_std_3,1.7735284701580337e-05
Fit_start_3,0
Fit_end_3,47
